                       a  and  at  for  from  in  is  it  mln  of  oil  on   s  said  that  the  to  tonnes   u
crude article126.txt   3    3   1    2     0   1   0   0    0   1    2   3   4     1     0    3   1       0   3
crude article127.txt   7    4   6    0     0   3   0   0    1   8    5   1   0     4     1   17   1       0   0
crude article128.txt   4    8   0    5     3  15   4   3    0  10   14   9   0    12     8   32  20       0   0
crude article129.txt   3    3   2    2     2   4   1   0    1   1    4   4   9     7     2   28   9       0   6
crude article131.txt   6    3   5    4     4  14   0   0    1  10    5   4   7    10     0   23  13       0   0
crude article132.txt   4    6   1    0     0   5   2   3    0   4    2   5   6     3     1   11   4       0   5
crude article133.txt   2    1   0    2     0   0   0   3    0   1    3   1   1     1     0    4   1       0   0
crude article134.txt   2    1   0    3     0   0   0   0    0   3    5   2   3     2     0    5   3       0   0
crude article135.txt   2    1   1    3     3   3   1   4    0   1    1   3  10     4     2   15   3       0   8
crude article136.txt   2    3   5    3     0   4   2   0    6   7    9   3   2     2     0   17   3       5   0
crude article137.txt  13    8   3    3     0   8   0   4    0   7    4   8   9     9     6   23  13       0   6
crude article138.txt   1    3   0    4     0   3   2   1    1   4    1   1   2     4     0   13   2       0   1
crude article139.txt   2    2   0    1     0   0   1   0    0   0    1   0   2     2     0    3   0       0   0
crude article140.txt   0    0   0    0     0   0   0   0    0   0    0   0   0     0     0    0   2       0   0
crude article141.txt   3    2   1    2     0   0   0   2    0   2    3   1   0     3     0    5   3       0   0
crude article142.txt   3    2   0    2     0   0   0   2    0   1    3   1   1     2     0    5   2       0   1
crude article144.txt   1    2   1    3     2   5   0   1    0   4    2   6   5     3     2   13   5       0   4
crude article145.txt   5    3   2    5     0   2   1   1    0   7    1   3  10     1     4   11   3       0   6
crude article146.txt   3    3   1    1     3   7   0   1    0   4    4   7   2     3     1    8   1       0   1
crude article147.txt   8    3   0    2     1   7   0   1    0   2    1   4   9     1     4   15   3       0   7
crude article148.txt   8    4   1    1     1   6   2   1    3   4    9   0   3     5     1    8   7       0   0
crude article149.txt   4    0   1    3     0   4   2   2    0   3    1   1   3     3     1    7   5       0   0
crude article150.txt   2    4   1    2     0  12   0   0    0   7    1   4   1     4     2   19   6       0   3
crude article151.txt   7    5   1    3     0   3   0   0    0   4    1   4   3     3     3   13  11       0   3
crude article152.txt   8    7   0    4     1   2   0   1    0   3    2   3   3     1     3   11   2       0   3
crude article153.txt   3    0   0    1     1   3   0   1    0   2    1   6   2     2     0    6   4       0   1
crude article154.txt   2    1   0    2     0   0   0   1    0   1    2   0   2     2     0    5   1       0   2
crude article155.txt   2    1   0    2     0   0   0   1    0   1    3   1   2     2     0    4   3       0   1
crude article157.txt   2    4   0    3     0   1   1   2    0   3    1   1   4     3     4    7   1       0   3
crude article158.txt   4    6   1    1     0   4   0   0    0   4    5   4   5     4     1   17   3       0   4
crude article159.txt   6    2   1    3     1   9   1   2    0   6    2   5   2     5     3    8   3       0   2
crude article160.txt   9   11   1    4     0   7   0   4    0  16    3   5  13    10     1   31  11       0  10
crude article161.txt  15    5   2    5     1  16   3   9    0   3    4   9  11    10     5   38  13       0   7
crude article162.txt   7    9   2    7     2   8   4   4    0   8    2   4  11     6     1   25   9       0   6
crude article163.txt   4    1   0    2     0   3   1   0    0   5    3   0   0     2     0    9   4       0   0
crude article165.txt   2    1   1    2     0   0   1   3    0   2    3   1   1     1     0    3   1       0   0
crude article166.txt   1    0   0    0     0   3   0   0    0   1    2   1   1     1     0    6   1       0   1
crude article167.txt  14    8   4    1     3  10   2   5    4  18    7   9  25    13     4   34  14       0  20
crude article168.txt   3    6   2    2     1   5   0   2    0   1    3   6   8     5     1    8   1       0   6
crude article169.txt   3    1   0    1     1   2   0   0    0   4    1   4   1     3     1   12   5       0   5
crude article170.txt   4    1   0    0     1   4   0   4    0   1    2   3   3     2     0    8   1       0   1
crude article171.txt   6    2   0    2     0   0   0   1    0   2    3   0   0     2     0    2   3       0   0
crude article172.txt   2    0   0    0     0   0   0   0    0   0    0   0   0     0     0    0   0       0   0
crude article173.txt   6    2   0    1     0   0   0   2    0   0    3   0   0     2     3    1   4       0   0
crude article174.txt   4    4   0    1     1   5   5   2    0   4    1   5   2     4     2   16   7       0   2
crude article175.txt   2    0   0    0     0   0   0   0    0   0    2   0   0     2     0    0   0       0   0
crude article176.txt   0    3   0    1     0   0   2   1    1   3    1   0   1     2     0    3   1       0   0
crude article177.txt   1    3   3    0     1   3   0   0    0   2    5   2   5     4     0    4   0       0   4
crude article178.txt   5    2   2    2     0   3   1   2    0   6    6   5  12    10     0   13   9       0   8
crude article179.txt   0    0   0    0     0   0   0   0    0   0    2   0   2     0     0    0   0       0   2
crude article180.txt   6    5   3    1     1   6   0   0    0   4    3   6   6     5     1   12   4       0   4
crude article181.txt   0    0   1    0     0   2   0   0    0   1    2   1   0     1     0    1   0       0   0
crude article182.txt   0    0   0    0     0   2   0   0    0   0    2   0   0     0     0    0   0       0   0
crude article184.txt   7    2   0    0     1   1   0   2    0   1    3   8  10     6     4    5   1       0   9
crude article185.txt   6    2   2    3     2   4   3   0    0   6    3   1   1     5     0   14   5       0   0
crude article186.txt   1    2   0    1     0   1   0   0    2   1    4   0   1     2     0    3   2       0   0
crude article187.txt  16    6   2    1     1   3   2   1    3   5    4   4  12     4     0   11   8       0   0
crude article188.txt   2    3   3    3     3   6   1   0    0   8    3   2   1     5     1   13  10       0   0
crude article189.txt   0    2   1    0     1   4   0   0    6   0    4   0   0     2     1    4   8       0   0
crude article190.txt   6   10   1    5     3   4   9   2    0  15    8   1  11    13     6   24  11       0   1
crude article191.txt   9    9   4    8     1  17   8   8    2  28   18   3  18    20    11   42  20       0  11
crude article192.txt   9    6   0    4     2  13   1   1    0   7    6   0   6    11     1   21  11       0   3
crude article193.txt  17    7   1    5     1   5   0   2    0  14    7   1   5     7     4   16  10       0   0
crude article194.txt   4    7   3    1    14  13   0   2    5   5    6   0   3     4     0   11  13       0   0
crude article195.txt   8    8   2    4     1   2   2   0    0  13    6   2   3     5     0   21   8       0   1
crude article196.txt   1    1   0    0     3   7   0   0    2   2    4   1   1     2     0    6   3       0   0
crude article197.txt  11    9   2    6     3  13   4   2    0  16    8   1   7    12     4   19  14       0   2
crude article198.txt  11    7   1    2     3  12   3   4    0  13    2   3   2     5     2   16  10       0   0
crude article199.txt  13   17   2    8     3  21  13   5    1  11    3   3   7    13     6   41  26       1   0
crude article200.txt  11   10   2    6     1  22   5   8    0  23    2   3   2    11     9   49  11       0   2
crude article201.txt   2    8   1    5     2   8   2   1    0   5    2   2   2     4     2   11   6       0   0
crude article202.txt   3    2   0    0     2   3   1   1    0   6    2   2   1     5     2   12   4       0   0
crude article203.txt   5    8   3    0     0   4   0   1    0   6    1   4   2     2     3   14   7       0   0
crude article204.txt   4    4   0    0     1   8   0   2    0   2    1   1   2     3     2   12   0       0   1
crude article205.txt   1    5   0    2     0   4   1   3    0   2    1   4   2     4     1   11  10       0   1
crude article206.txt   1    2   0    3     2   3   0   0    0   1    2   0   1     3     0    8   1       0   0
crude article207.txt   7    7   2    1     1   8   2   0    0   3    1   3   1     3     5   25   8       0   2
crude article208.txt   6    2   1    3     1  11   1   6    0   5    3   5   3     6     4   25   7       0   0
crude article209.txt   5    2   0    0     7   9   0   3    0   6    5   0   2     5     2   17   8       0   0
crude article210.txt   1    3   1    0     2   6   0   3    0   3    1   0   0     3     1    9   1       0   0
crude article212.txt   4    6   1    1     2   6   0   0    0   9    5   1   5     8     1   28   8       0   1
crude article213.txt   1    2   2    1     0   0   2   0    0   1    1   1   1     3     0   10   4       0   1
crude article214.txt   6    0   4    2     3   6   0   7    0   7    4   2   3     3     3   21  15       0   2
crude article215.txt   1    3   2    1     0   4   0   1    4   1    2   0   1     1     0    5   3       0   0
crude article217.txt  17   10   2    6     6  16   0   0    0   4    6   1   5     1     0   18  13       0   4
crude article218.txt   5    4   5    1     0   2   1   1    7  15    5   1   7    10     4   17  11       0   5
crude article219.txt   7    1   0    2     1   4   2   1    1   7    4   0   2     4     0    9   6       0   0
crude article220.txt   0    0   2    1     0   0   1   0    0   0    0   0   1     3     0    3   1       0   0
crude article221.txt  11    5   2    2     0   6   2   0    1  16   12   1   4     5     3   15   8       0   2
crude article222.txt   3    5   2    4     1  10   2   2    3   8   11   2   7     9     1   21  10       0   7
crude article223.txt  21   18   0    5     7  19   2   8   10  13    8   4  11    15     2   29  15       0   3
crude article224.txt   8   10   0    3     1   9   0   2    4   6    3   1   2     4     0    9   7       0   0
crude article225.txt   4   18   0    4    16  16   0   6    9   9    8   1   3     8     6   18  12       0   1
crude article226.txt   4    4   1    2     9  13   0   0    5   6    2   3   4     6     4   15  13       0   0
crude article227.txt   2    7   0    0     0   4   0   2    1   3    4   1   1     6     0   10   3       0   1
crude article228.txt   0    0   0    0     0   0   0   0    0   0    2   0   2     0     0    0   4       0   0
crude article229.txt   2    2   0    0     0   1   1   0    0   0    2   2   2     2     2    7   3       0   1
crude article230.txt   1    3   1    0     3   1   0   2    0   6    3   0   2     3     0   14   5       0   2
crude article231.txt   4    6   0    9     1   3   3   0   11   2    2   0   3    11     0   13   8       0   1
crude article232.txt   3    3   2    0     0   1   0   1    0   1    2   0   2     2     0    5   2       0   0
crude article233.txt   1    3   1    0     0   2   1   2    2   8    2   0   0     3     2    0   4       0   0
crude article234.txt   9    5   1    1     2   7   2   3    0  13    8   6   7     6     3   11  13       0   0
crude article235.txt   0    0   0    0     0   0   0   0    3   0    0   0   0     0     0    0   0       0   0
crude article236.txt   3    0   2    3     0   1   0   0    0   2    4   2   1     4     2    5   0       0   1
crude article238.txt   0    2   0    0     0   0   0   0    0   0    0   0   0     0     0    0   0       0   0
crude article239.txt   3    0   4    0     2   0   0   2    0   3    0   0   0     2     1    4   6       0   0
crude article241.txt   2    0   0    0     0   1   0   3    0   1    1   0   2     3     0    5   2       0   1
crude article242.txt   2    3   1    0     1   8   0   0    1   3    2   0   2     3     0    9   2       0   0
crude article243.txt   5    1   0    2     0   2   1   1    0   2    5   0   1     3     2    6   1       0   1
crude article244.txt   6    2   1    1     1   7   1   1    1   9    1   2   6     2     4   12   5       1   0
crude article245.txt   6    3   0    4     0   6   2   1    0   1    4   3   7     4     1    5   3       0   1
crude article246.txt   5    6   0    1     0   4   0   5    1   5    0   2   3     4     1    8   4       1   0
crude article247.txt   6   16   3    3     2   7   5   5    2  11   15   4   2    15    17   27  31       0   1
crude article248.txt   2    1   0    1     3   0   0   0    2   4    5   1   0     2     1    6   3       0   0
crude article249.txt   0    8   0    1     1   3   0   2    1   1    4   0   1     2     0    5   0       0   1
crude article250.txt  16   16   6    9     7  11  15   1    0  19   18   3  14    10     3   33  11       0   2
crude article251.txt   2    1   0    0     0   2   2   0    5   2    1   0   2     3     1    3   1       0   0
crude article252.txt   4    3   1    1     0   4   1   0    1   6    3   1   3     4     2    9   2       0   0
crude article253.txt   1    2   0    0     1   4   2   1    0   7    5   1   0     2     0   11   1       0   0
crude article254.txt   0    0   0    2     0   0   0   0    0   0    0   0   0     0     0    0   4       0   0
crude article255.txt   8    8   4    4     8  37   8   5   28  16   10  11   3    10     4   36  16       6   1
crude article256.txt   9    8   4    4     8  36   7   4   11  16    8   7   1    11     4   37  15       8   0
crude article257.txt   0    0   0    0     0   0   0   0    2   0    0   0   0     0     0    0   0       0   0
crude article258.txt   2    3   1    0     0   4   1   4    2   2    1   0   0     3     0    3   5       0   0
crude article259.txt   5    1   0    0     7   6   0   1   13   1    3   0   0     4     0    6   6       0   0
crude article260.txt   2    4   1    2     1   5   1   0    0   6    1   1   6     3     0   17   4       0   6
crude article261.txt   1    1   0    0     1   2   2   1    0   2    2   2   0     2     0    4   2       0   0
crude article262.txt   1    4   4    2     0   6   0   0    0   6    0   3   1     5     0   20   4       0   0
crude article263.txt   8    2   1    7     1   5   1   1    4   5    7   2   2     6     2    9  16       0   2
crude article264.txt   3    5   3    3     0   4   1   0    0   4    5   0   3     3     2   15  14       0   3
crude article265.txt   3    5   3    2     0   4   1   0    0   4    4   0   4     2     2   15  15       0   4
crude article266.txt   2    3   1    0     1   1   0   0    0   2    4   1   1     2     0    7   3       0   0
crude article267.txt   6    9   1    5     0   9   8   1    4   7   12   1   4    11    10   19  22       0   0
crude article268.txt  11    9   4    5     2  14   1   0    1   8    6   6   1     9     4   19   9       0   0
crude article271.txt   5    2   0    0     7   6   0   1   14   1    3   0   0     4     0    6   6       0   0
crude article273.txt   1    2   1    0     8   5   0   0   16   1    2   0   1     2     0    6   9       0   3
crude article274.txt   7    9   2    7     4  21   6   2    5  22   19   0  11    16     4   20  20       0   0
crude article275.txt   3    5   1    0     0   2   1   1    1   7    1   0   0     1     0    4   0       0   1
crude article276.txt   1    1   0    1     0   2   1   1    0   1    2   4   0     2     0    3   0       0   0
crude article277.txt   7    2   0    1     2   4   1   0    1   8    6   0   2     4     3    8   3       0   3
crude article278.txt   1    5   0    0     2   1   0   4    0   1    2   3   0     4     0    4   2       0   0
crude article279.txt   8    7   1    8     5   5   0   0    0   8   13   2   3     5     7   17  16       0   1
crude article282.txt   0    3   1    0     0   6   0   1    9   2    2   0   0     4     0    7   5       0   0
crude article283.txt   2    2   2    2     0   0   2   2    0   1    1   1   2     1     0    2   3       0   0
crude article284.txt   4    1   1    2     8   5   0   1   14   0    3   0   3     6     0   10   3       0   2
crude article286.txt   5    6   1    4     0   4   0   0    0  11    0   2   5     5     2   14   6       0   0
crude article287.txt   4    3   1    0     1   3   5   1    0   8    2   2   2     5     2   11   8       0   0
crude article288.txt   2    0   0    2     0   0   0   2    0   0    2   1   1     1     0    4   1       0   0
crude article289.txt   3    1   0    2     0   0   0   2    0   2    1   1   1     1     0    4   2       0   0
crude article290.txt   3    7   0    0     1   7   1   2    1   1    1   1   1     5     1    8   4       0   0
crude article291.txt   0    1   3    1     0   0   1   1    0   6    2   0   0     2     0    5   2       0   0
crude article292.txt   7   12   1    4     6  16   1   0   13   9    3   0   5     0     1   18   8       0   1
crude article294.txt   1    6   1    0     1   1   0   1    4   8    5   0   0     3     0    1   2       0   0
crude article295.txt   3    1   0    1     0   1   0   1    0   1    4   0   1     2     0    3   1       0   1
crude article296.txt  13    8   2    3     5  13   2   0    5  19    7   4   9     4     3   34  17       0   9
crude article297.txt   1    2   2    2     1   3   0   1    2   3    2   1   1     3     2    8   1       0   0
crude article298.txt   1    6   0    1     3  10   2   1    1   9    2   3   3     4     7   30  17       0   0
crude article299.txt   2    0   2    0     0   0   0   0    0   0    0   0   0     0     0    0   0       0   0
crude article300.txt   1    2   0    0     0   2   3   1    0   0    3   2   1     3     2    4   5       0   1
grain article000.txt   2    6   0    1     0   1   0   2    2   5    0   1   2     3     1    5   3       2   0
grain article001.txt   2    3   0    0     4   5   0   1    0   2    2   0   3     3     0    5   5       0   0
grain article002.txt   1    1   1    2     1   0   0   0    0   3    0   0   2     2     0    3   2       1   2
grain article003.txt   4   12   1    4     4   2   4   2    0   8    0   6  24    11     2   27  18       0  22
grain article004.txt   6    1   1    1     1   4   2   1    0   7    0   1   2     2     1   15   7       0   0
grain article005.txt   3   19   4    8     1  26   6   1   34  16    0  11   3     2     0   33  33       6   0
grain article006.txt   0    6   0    7     0   1   1   0    0   1    0   1   2     4     0    4   0       7   2
grain article007.txt   2    3   0    3     3   6   4   1    4  16    0   0   4     5     4   16   5       4   0
grain article008.txt   2    2   0    3     0   0   1   0    0   6    0   0   0     3     0    3   3       3   0
grain article009.txt   2    1   0    3     1   1   1   0    0   4    0   0   1     3     0    7   5       2   1
grain article010.txt   0    2   1    0     1   0   0   2    1   1    0   0   3     2     0    3   2       1   3
grain article011.txt   2    3   1    2     3   3   0   1    5   6    0   0   7     3     1    8   2       5   5
grain article012.txt   1    6   0    1     0   0   3   2    0   2    0   3   2     1     1   11   4       0   1
grain article013.txt   2    1   0    3     0   2   1   0    0   5    1   1   2     1     0   10   1       3   2
grain article014.txt   2    3   2    1     1   1   2   2    0   3    0   4   6     4     2   14   6       0   5
grain article015.txt   0    4   0    0     0   6   0   0    7   3    0   1   1     2     0    3   0       1   0
grain article016.txt   3    6   3    1     0  10   0   0    8   5    0   1   3     4     0    9  10       6   2
grain article017.txt   0    3   1    1     0   4   0   0    0   1    5   0   0     0     0    2   0       0   0
grain article018.txt   9    5   3    7    11   1   0   0    0   7    0   2   3     1     0   12  11       0   3
grain article019.txt   1    7   2    4     1  13   1   3   12  13    0   0   1     5     0   18   5      10   0
grain article020.txt   0    1   0    2     0   1   0   0    0   1    0   0   2     1     0    1   0       3   2
grain article021.txt   0    1   0    0     0   1   0   0    0   0    0   0   0     0     0    1   1       0   0
grain article022.txt   2    4   0    2     3   2   0   1    0   2    0   0   2     3     0    5   3       2   1
grain article023.txt   2    6   2    8     0   0   0   0    0   9    0   0   1     2     0    2   4       8   0
grain article024.txt   0    0   0    0     0   0   0   0    0   0    0   0   0     0     0    0   0       2   0
grain article026.txt   1    2   3    1     0   0   0   1    0   4    0   0   1     2     0    2   0       2   0
grain article027.txt   2    3   2    4     1   3   2   2    0   6    0   1   3     6     0   14   9       1   1
grain article028.txt   0    1   2    0     0   0   0   0    0   0    0   0   0     1     0    0   1       0   0
