                             a       and        at        by     crude      dlrs       for      from        in        is        it       its      last       mln       nil        of       oil        on       pct         s      said      that       the        to    tonnes         u       was     wheat      with
crude article028.txt  0.167004  0.073745  0.161166  0.000000  0.197092  0.000000  0.040401  0.108131  0.157280  0.051741  0.053383  0.000000  0.000000  0.000000  0.000000  0.348204  0.208248  0.111684  0.000000  0.078640  0.078217  0.068340  0.616433  0.502961  0.000000  0.000000  0.176760  0.000000  0.000000
crude article029.txt  0.180952  0.079905  0.000000  0.000000  0.284738  0.000000  0.000000  0.000000  0.000000  0.112125  0.000000  0.125951  0.000000  0.000000  0.000000  0.251525  0.225642  0.000000  0.000000  0.000000  0.169499  0.000000  0.074213  0.838417  0.000000  0.000000  0.000000  0.000000  0.000000
crude article030.txt  0.141804  0.187853  0.091232  0.042870  0.167352  0.103617  0.205828  0.045907  0.100160  0.087867  0.181311  0.098702  0.000000  0.148052  0.000000  0.328514  0.221031  0.142247  0.000000  0.066774  0.232450  0.116056  0.523418  0.394217  0.000000  0.000000  0.150088  0.000000  0.260899
crude article031.txt  0.340068  0.225250  0.109394  0.051404  0.066889  0.248490  0.041134  0.055046  0.160134  0.210718  0.054351  0.118351  0.132756  0.059175  0.000000  0.354522  0.265034  0.170565  0.000000  0.120100  0.318543  0.139160  0.348677  0.354522  0.000000  0.000000  0.179968  0.000000  0.000000
crude article032.txt  0.206486  0.182359  0.199269  0.000000  0.081229  0.000000  0.149857  0.200542  0.243079  0.063973  0.000000  0.000000  0.080608  0.215584  0.000000  0.430525  0.450593  0.069044  0.000000  0.145847  0.096708  0.000000  0.465769  0.095672  0.221594  0.000000  0.000000  0.000000  0.000000
crude article033.txt  0.180635  0.223341  0.046486  0.174749  0.000000  0.000000  0.209753  0.046783  0.170117  0.179085  0.000000  0.150876  0.000000  0.100584  0.000000  0.200867  0.090099  0.144960  0.000000  0.102070  0.236882  0.354806  0.563032  0.267823  0.000000  0.000000  0.152950  0.000000  0.265874
crude article035.txt  0.313705  0.184700  0.000000  0.189677  0.000000  0.000000  0.050593  0.000000  0.098480  0.129588  0.133701  0.072784  0.000000  0.000000  0.000000  0.000000  0.195590  0.139860  0.000000  0.295439  0.097950  0.256743  0.686180  0.242251  0.000000  0.000000  0.073785  0.000000  0.153912
crude article036.txt  0.248223  0.043844  0.000000  0.120068  0.000000  0.145103  0.000000  0.000000  0.140262  0.000000  0.000000  0.000000  0.155043  0.000000  0.000000  0.414038  0.000000  0.066400  0.755887  0.046754  0.139507  0.000000  0.162885  0.230021  0.000000  0.063879  0.070060  0.000000  0.000000
crude article037.txt  0.090408  0.319380  0.116331  0.437313  0.000000  0.000000  0.000000  0.000000  0.340578  0.000000  0.000000  0.000000  0.423526  0.000000  0.000000  0.167558  0.000000  0.000000  0.000000  0.170289  0.169372  0.000000  0.370789  0.335116  0.000000  0.232663  0.000000  0.000000  0.000000
crude article038.txt  0.172153  0.228057  0.147676  0.104090  0.000000  0.000000  0.083293  0.037155  0.297237  0.071115  0.073372  0.039942  0.044804  0.000000  0.000000  0.319058  0.071556  0.153503  0.000000  0.189151  0.134380  0.234823  0.635440  0.319058  0.000000  0.110757  0.040491  0.000000  0.126694
crude article039.txt  0.000000  0.000000  0.000000  0.609345  0.792905  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
crude article040.txt  0.190742  0.168455  0.109081  0.153772  0.166745  0.061945  0.020508  0.082334  0.119757  0.262645  0.054196  0.000000  0.000000  0.000000  0.000000  0.235673  0.158566  0.141732  0.000000  0.059879  0.158817  0.346905  0.660594  0.274952  0.000000  0.027270  0.089727  0.000000  0.062389
crude article041.txt  0.203981  0.036029  0.052494  0.098667  0.000000  0.000000  0.118431  0.000000  0.192104  0.151672  0.000000  0.000000  0.000000  0.000000  0.000000  0.264632  0.406972  0.109130  0.000000  0.192104  0.152856  0.066777  0.568874  0.415850  0.000000  0.209974  0.057573  0.000000  0.120094
crude article042.txt  0.475646  0.180030  0.000000  0.082169  0.106922  0.000000  0.065752  0.175982  0.063993  0.084208  0.000000  0.000000  0.106105  0.000000  0.000000  0.314834  0.169462  0.000000  0.000000  0.000000  0.254594  0.222446  0.557357  0.251867  0.000000  0.000000  0.095892  0.000000  0.200027
crude article043.txt  0.224609  0.132243  0.000000  0.181075  0.117811  0.218832  0.072449  0.096953  0.070510  0.000000  0.478643  0.208450  0.000000  0.000000  0.000000  0.208139  0.280081  0.100138  0.000000  0.000000  0.210392  0.245100  0.491297  0.138759  0.000000  0.000000  0.000000  0.000000  0.220399
crude article044.txt  0.234983  0.069176  0.000000  0.000000  0.493010  0.572346  0.075795  0.202861  0.221301  0.097069  0.000000  0.109039  0.000000  0.000000  0.000000  0.000000  0.195344  0.314290  0.132513  0.000000  0.146740  0.000000  0.128497  0.217752  0.000000  0.000000  0.110538  0.000000  0.000000
crude article045.txt  0.300472  0.243250  0.032219  0.090838  0.039401  0.000000  0.145378  0.000000  0.165070  0.062061  0.224107  0.139428  0.039100  0.034857  0.000000  0.324845  0.374680  0.066980  0.127083  0.094326  0.281454  0.122957  0.451849  0.348049  0.000000  0.000000  0.141345  0.000000  0.000000
crude article046.txt  0.055092  0.194620  0.070889  0.066621  0.086690  0.000000  0.159932  0.142683  0.155653  0.000000  0.000000  0.306772  0.086028  0.000000  0.000000  0.357366  0.137396  0.147372  0.093203  0.207537  0.206420  0.090177  0.497085  0.408418  0.000000  0.070889  0.233243  0.000000  0.162178
crude article047.txt  0.000000  0.341064  0.165639  0.155668  0.202562  0.188127  0.124566  0.166697  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.238579  0.481563  0.172175  0.000000  0.000000  0.241162  0.000000  0.527952  0.238579  0.000000  0.000000  0.000000  0.000000  0.000000
crude article048.txt  0.341094  0.258205  0.000000  0.058925  0.000000  0.000000  0.094304  0.189300  0.413014  0.060387  0.311516  0.067833  0.000000  0.067833  0.000000  0.361236  0.121524  0.000000  0.164872  0.091781  0.228217  0.079760  0.439659  0.225773  0.000000  0.000000  0.068766  0.000000  0.000000
crude article049.txt  0.483183  0.379313  0.000000  0.064922  0.000000  0.156918  0.155853  0.069522  0.202244  0.199598  0.205933  0.074737  0.167668  0.074737  0.000000  0.149251  0.334730  0.215420  0.000000  0.101122  0.100578  0.263632  0.264222  0.248751  0.000000  0.000000  0.000000  0.000000  0.000000
crude article050.txt  0.477719  0.375023  0.000000  0.064188  0.000000  0.155144  0.154091  0.068736  0.249946  0.197341  0.203604  0.073892  0.165771  0.073892  0.000000  0.147563  0.330945  0.212983  0.000000  0.099979  0.099440  0.260651  0.261234  0.245938  0.000000  0.000000  0.000000  0.000000  0.000000
crude article051.txt  0.263238  0.000000  0.000000  0.238745  0.000000  0.192351  0.063682  0.000000  0.371867  0.081556  0.000000  0.000000  0.000000  0.000000  0.000000  0.304919  0.492375  0.000000  0.000000  0.061978  0.246577  0.000000  0.431844  0.243935  0.000000  0.084679  0.185745  0.000000  0.000000
crude article052.txt  0.214184  0.189158  0.000000  0.064752  0.168515  0.156506  0.155444  0.000000  0.151285  0.066358  0.000000  0.000000  0.000000  0.000000  0.000000  0.148859  0.534162  0.214854  0.000000  0.100857  0.300941  0.087647  0.527056  0.198478  0.000000  0.000000  0.075566  0.000000  0.157627
crude article053.txt  0.193590  0.000000  0.000000  0.175577  0.000000  0.141458  0.046833  0.062672  0.364637  0.059978  0.000000  0.000000  0.000000  0.000000  0.000000  0.313941  0.482803  0.000000  0.000000  0.045580  0.272006  0.000000  0.516078  0.269092  0.000000  0.062275  0.136600  0.000000  0.000000
crude article054.txt  0.198757  0.175533  0.095905  0.030044  0.078188  0.000000  0.192330  0.096517  0.163786  0.153946  0.031766  0.034586  0.077591  0.449615  0.000000  0.184182  0.309804  0.099689  0.126094  0.210582  0.209448  0.122000  0.305683  0.460455  0.000000  0.159841  0.105184  0.000000  0.073137
crude article055.txt  0.115012  0.177753  0.184986  0.000000  0.180977  0.000000  0.111293  0.037234  0.135394  0.071265  0.220581  0.120079  0.000000  0.000000  0.000000  0.213156  0.215124  0.230742  0.048643  0.162472  0.242397  0.141192  0.566032  0.399667  0.000000  0.147989  0.162308  0.000000  0.084642
crude article056.txt  0.191599  0.084606  0.061634  0.057924  0.000000  0.280007  0.231755  0.000000  0.225554  0.000000  0.000000  0.133361  0.074797  0.200042  0.000000  0.399487  0.238919  0.000000  0.162071  0.135333  0.269208  0.000000  0.589350  0.133162  0.000000  0.061634  0.000000  0.000000  0.000000
crude article057.txt  0.000000  0.152586  0.222312  0.000000  0.271867  0.000000  0.000000  0.000000  0.162713  0.214112  0.000000  0.240514  0.000000  0.240514  0.000000  0.160104  0.430885  0.000000  0.000000  0.325426  0.323674  0.000000  0.141717  0.160104  0.000000  0.444624  0.000000  0.000000  0.000000
crude article058.txt  0.000000  0.000000  0.000000  0.000000  0.411987  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.911190  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
crude article059.txt  0.156263  0.207007  0.100534  0.000000  0.000000  0.000000  0.226815  0.000000  0.073582  0.000000  0.000000  0.108766  0.000000  0.000000  0.000000  0.362011  0.097428  0.000000  0.132181  0.294329  0.073186  0.639447  0.384526  0.217207  0.000000  0.000000  0.000000  0.000000  0.000000
crude article060.txt  0.399540  0.176428  0.051410  0.048315  0.000000  0.000000  0.077324  0.051738  0.188138  0.049514  0.000000  0.111239  0.062389  0.000000  0.000000  0.222145  0.049821  0.053439  0.000000  0.225766  0.224551  0.261594  0.622676  0.222145  0.000000  0.257050  0.000000  0.000000  0.117615
crude article061.txt  0.329608  0.083170  0.000000  0.113882  0.074094  0.206441  0.091129  0.000000  0.133036  0.000000  0.060205  0.131098  0.000000  0.196647  0.000000  0.436341  0.234864  0.188936  0.000000  0.088690  0.044107  0.000000  0.656594  0.087268  0.000000  0.060588  0.066450  0.000000  0.000000
crude article062.txt  0.176998  0.039079  0.113874  0.000000  0.000000  0.000000  0.128456  0.057301  0.416730  0.000000  0.000000  0.000000  0.069097  0.000000  0.000000  0.287033  0.441422  0.118368  0.149720  0.083346  0.165795  0.000000  0.580733  0.205024  0.000000  0.113874  0.124892  0.000000  0.000000
crude article063.txt  0.289779  0.255920  0.000000  0.000000  0.303988  0.000000  0.000000  0.125083  0.545813  0.119705  0.000000  0.134466  0.000000  0.134466  0.000000  0.268530  0.240897  0.000000  0.163413  0.000000  0.090479  0.000000  0.396153  0.268530  0.000000  0.000000  0.000000  0.000000  0.000000
crude article064.txt  0.233022  0.068598  0.000000  0.000000  0.488897  0.000000  0.150325  0.000000  0.146303  0.096259  0.000000  0.000000  0.121290  0.000000  0.000000  0.215935  0.290572  0.000000  0.525628  0.073151  0.145515  0.000000  0.254850  0.287913  0.000000  0.000000  0.000000  0.000000  0.228654
crude article065.txt  0.204057  0.240286  0.087522  0.246760  0.321094  0.099404  0.065820  0.088081  0.192176  0.084294  0.000000  0.284065  0.106213  0.000000  0.000000  0.189094  0.254453  0.090975  0.460291  0.256234  0.318569  0.111337  0.167378  0.126062  0.000000  0.087522  0.095990  0.000000  0.100116
crude article066.txt  0.206383  0.324033  0.206546  0.083191  0.072168  0.033512  0.199710  0.029695  0.237559  0.142092  0.058640  0.223458  0.035808  0.127690  0.000000  0.276249  0.200164  0.092013  0.000000  0.107981  0.064440  0.075071  0.489050  0.424998  0.000000  0.000000  0.032362  0.000000  0.202515
crude article067.txt  0.189514  0.334742  0.081285  0.076391  0.099404  0.184640  0.061129  0.081804  0.237973  0.078287  0.242314  0.087940  0.000000  0.263820  0.000000  0.585392  0.236319  0.000000  0.000000  0.059493  0.177519  0.000000  0.259083  0.292696  0.000000  0.000000  0.000000  0.000000  0.000000
crude article068.txt  0.000000  0.000000  0.000000  0.000000  0.783745  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.621083  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
crude article069.txt  0.000000  0.000000  0.000000  0.000000  0.533613  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.845729  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
crude article070.txt  0.000000  0.000000  0.000000  0.000000  0.633656  0.588500  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.502144  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
crude article071.txt  0.323128  0.142686  0.000000  0.097687  0.508458  0.236112  0.156340  0.104609  0.000000  0.300332  0.000000  0.000000  0.000000  0.000000  0.000000  0.299433  0.201465  0.000000  0.273330  0.000000  0.075669  0.000000  0.463832  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
crude article072.txt  0.352992  0.000000  0.000000  0.000000  0.555451  0.515869  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.440171  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.327108  0.000000  0.000000  0.000000  0.000000  0.000000
crude article073.txt  0.319626  0.000000  0.274181  0.128838  0.502948  0.155702  0.206194  0.000000  0.000000  0.132034  0.136225  0.296631  0.000000  0.000000  0.000000  0.000000  0.531418  0.000000  0.180245  0.000000  0.199597  0.000000  0.087391  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
crude article075.txt  0.000000  0.000000  0.000000  0.000000  0.675671  0.313760  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.535439  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.397905  0.000000  0.000000  0.000000  0.000000  0.000000
crude article077.txt  0.394556  0.000000  0.000000  0.000000  0.620855  0.288306  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.492000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.365624  0.000000  0.000000  0.000000  0.000000  0.000000
crude article079.txt  0.276704  0.122187  0.178022  0.167305  0.435409  0.202190  0.267757  0.000000  0.000000  0.342912  0.176897  0.385196  0.000000  0.000000  0.000000  0.000000  0.172521  0.000000  0.000000  0.130297  0.388786  0.000000  0.226968  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
crude article080.txt  0.416240  0.091901  0.000000  0.251673  0.491231  0.152075  0.100695  0.000000  0.098001  0.257917  0.133051  0.289721  0.000000  0.000000  0.000000  0.000000  0.389279  0.000000  0.000000  0.000000  0.292421  0.000000  0.256067  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
crude article081.txt  0.291888  0.257783  0.000000  0.176486  0.459300  0.213285  0.282449  0.000000  0.137446  0.361728  0.186604  0.203166  0.000000  0.000000  0.000000  0.000000  0.181988  0.000000  0.000000  0.000000  0.273413  0.000000  0.359133  0.135242  0.000000  0.000000  0.000000  0.000000  0.000000
crude article082.txt  0.000000  0.000000  0.347693  0.000000  0.850392  0.394896  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
crude article083.txt  0.270627  0.079669  0.000000  0.327261  0.425845  0.131833  0.087292  0.000000  0.000000  0.000000  0.115341  0.000000  0.140864  0.000000  0.000000  0.000000  0.562439  0.000000  0.000000  0.084956  0.084499  0.000000  0.369971  0.167188  0.000000  0.116074  0.254611  0.000000  0.000000
crude article085.txt  0.411977  0.000000  0.000000  0.000000  0.432178  0.401381  0.265771  0.000000  0.000000  0.340368  0.175585  0.000000  0.000000  0.000000  0.000000  0.127256  0.171241  0.000000  0.000000  0.000000  0.128634  0.000000  0.450568  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
crude article086.txt  0.431385  0.126994  0.000000  0.173887  0.452538  0.210145  0.139145  0.000000  0.000000  0.356402  0.183857  0.400350  0.000000  0.000000  0.000000  0.133251  0.179308  0.000000  0.000000  0.000000  0.269387  0.000000  0.235897  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
crude article087.txt  0.184854  0.163255  0.000000  0.000000  0.727193  0.270149  0.000000  0.119688  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.256948  0.115254  0.000000  0.000000  0.000000  0.086577  0.000000  0.454881  0.171299  0.000000  0.000000  0.000000  0.000000  0.000000
crude article088.txt  0.282222  0.106820  0.000000  0.097509  0.000000  0.000000  0.117041  0.052209  0.000000  0.000000  0.103100  0.000000  0.000000  0.000000  0.000000  0.224166  0.201098  0.161774  0.000000  0.075940  0.113296  0.461954  0.628339  0.037361  0.000000  0.103755  0.341382  0.000000  0.000000
crude article090.txt  0.423807  0.093572  0.136331  0.384373  0.333441  0.309679  0.102526  0.000000  0.000000  0.262606  0.270940  0.294988  0.000000  0.000000  0.000000  0.098182  0.264237  0.000000  0.000000  0.000000  0.297737  0.000000  0.173814  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
crude article091.txt  0.270507  0.119450  0.000000  0.327116  0.638486  0.197662  0.130880  0.000000  0.000000  0.167616  0.172936  0.376569  0.000000  0.000000  0.000000  0.000000  0.168657  0.000000  0.000000  0.000000  0.253386  0.000000  0.221884  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
crude article093.txt  0.393217  0.000000  0.252982  0.000000  0.464061  0.430991  0.190251  0.000000  0.000000  0.000000  0.251384  0.136848  0.153505  0.000000  0.000000  0.182192  0.245165  0.131482  0.000000  0.092580  0.092082  0.000000  0.241903  0.182192  0.000000  0.000000  0.138730  0.000000  0.000000
crude article094.txt  0.000000  0.343960  0.125284  0.000000  0.000000  0.142293  0.094218  0.000000  0.091697  0.000000  0.373479  0.000000  0.000000  0.000000  0.000000  0.451134  0.607065  0.000000  0.000000  0.091697  0.273611  0.000000  0.159730  0.090227  0.000000  0.000000  0.000000  0.000000  0.000000
crude article095.txt  0.000000  0.184560  0.134449  0.000000  0.000000  0.152702  0.101110  0.000000  0.393619  0.000000  0.400799  0.000000  0.000000  0.000000  0.000000  0.193654  0.260589  0.000000  0.353543  0.098405  0.391501  0.000000  0.428536  0.000000  0.000000  0.000000  0.147458  0.000000  0.000000
crude article096.txt  0.066989  0.118324  0.086197  0.000000  0.105411  0.000000  0.129646  0.086747  0.126177  0.041509  0.171304  0.139882  0.156908  0.093254  0.000000  0.403499  0.167066  0.134397  0.000000  0.063088  0.188247  0.000000  0.329688  0.403499  0.527196  0.000000  0.047268  0.000000  0.197200
